id,yob,age,gender,total_time,i,stem,target,suffix,accept,rt,language,log_odds_adj,neighbourhood_size,llfpm10,stem_length,stem_final,stem_phonology,stem_final_consonant_cluster,log_odds_back_suffix,upper_time,lower_time,date,transcription,svm_weight_01,svm_weight_1,knn_2_weight,yi_la_weight,x_phon,y_phon,lang,knn_scaled,yi_la_scaled,date_scaled,n_size_scaled,logfreq_scaled,stem_length_scaled,logodds_scaled,svm01_scaled,svm1_scaled,svm1_category,lang_de,lang_en,lang_fr,lang_la,lang_yi,category,period
SK6G8F,1996,28,nő,304367,34,partner,partnerok,Pl,0,2646,en,-7.235716825935441,1,3.170887565855278,7,r,coronal_sonorant,4,-9.323720076389852,462216.6534,4511.34659999999,1839,partner,-3.835417542996819,-3.7333211836938305,-1.6119504765699837,0.5090118351799295,1.431642272441417,-1.5864677706929176,en,0.5392958563598171,0.35664581052719035,0.6289473684210526,0.125,0.9388513004930821,0.5,0.12177415842680246,0,0.217298209725532,front,FALSE,TRUE,FALSE,FALSE,FALSE,front,1838-1862
SK6G8F,1996,28,nő,304367,35,haver,haverok,Pl,1,3884,yi,4.728696974633143,1,2.2866022611361054,5,r,coronal_sonorant,4,4.990625553154944,462216.6534,4511.34659999999,1908,haver,-1.8354175429968196,-1.5963751967393918,3.3288680844666585,0.6381070422772022,1.031327195063686,0.724458161726014,yi,0.9416943279426091,0.6753314895596124,0.8105263157894737,0.125,0.7187195388193253,0,1,0.8891448801106779,0.680188141692156,back,FALSE,FALSE,FALSE,FALSE,TRUE,back,1900-1928
SK6G8F,1996,28,nő,304367,36,szkander,szkandernak,Dat,0,3174,ar,-0.9879467207805904,0,0.6195616634977026,8,r,coronal_sonorant,4,-1.029619417181158,462216.6534,4511.34659999999,1600,skander,-1.8354175429968196,-1.7104298839326892,-2.3361613885276498,0.5332379684141133,1.639457644990538,-1.2288527882268354,other,0.48031345081805177,0.4164506777539682,0,0,0.30373064147882933,0.75,0.5803802589860064,0.8891448801106779,0.6554824323678774,back,FALSE,FALSE,FALSE,FALSE,FALSE,back,1600-1838
SK6G8F,1996,28,nő,304367,37,farmer,farmernak,Dat,0,3225,en,-1.021925633594891,4,1.984242209298364,6,r,coronal_sonorant,4,-1.5244446996007075,462216.6534,4511.34659999999,1977,farmer,-1.995515167653535,-1.9955363634540069,-2.5448985604159757,0.624138293372549,1.0502072286467332,-1.086841199725619,en,0.4633131262983929,0.6408481006716075,0.9921052631578947,0.5,0.6434507873025872,0.25,0.577886099238651,0.8179698884699782,0.5937247090961941,back,FALSE,TRUE,FALSE,FALSE,FALSE,back,1928-1980
SK6G8F,1996,28,nő,304367,40,jampec,jampecok,Pl,1,3592,de,-0.4269713133291279,1,0.15123380228128092,6,c,other,4,-0.36870421213309457,462216.6534,4511.34659999999,1960,jampec,-1.8354175429968196,-1.4678888836345498,-2.3368741664726778,0.7696258124978143,-0.3629372192438418,-0.2889679738115108,de,0.4802553995554697,1,0.9473684210526315,0.125,0.1871462805488311,0.25,0.6215576294383319,0.8891448801106779,0.7080199264423669,back,TRUE,FALSE,FALSE,FALSE,FALSE,back,1928-1980
SK6G8F,1996,28,nő,304367,41,nonszensz,nonszensznak,Dat,0,1931,en,-6.492744758030441,0,1.2858393542194446,9,ns,sibilant,4,-6.436951329565632,462216.6534,4511.34659999999,1900,nonsens,-3.835417542996819,-4.104575558549827,-2.827800358370859,0.37764414920074785,-1.4450217886175878,-0.6322636532404518,en,0.4402725613193818,0.03235026810903978,0.7894736842105263,0,0.46959213554615187,1,0.1763106597947373,0,0.13687974647540405,front,FALSE,TRUE,FALSE,FALSE,FALSE,front,1862-1900
SK6G8F,1996,28,nő,304367,42,bukfenc,bukfencok,Pl,0,2147,de,-6.867453982208612,0,1.0306613020268856,7,nc,other,4,-6.577861357721047,462216.6534,4511.34659999999,1791,bukfenc,-3.835417542996819,-4.038810408045878,-2.7085082863140686,0.4666858298501064,-1.80570293523293,-0.2679929077022579,de,0.44998814728445824,0.25215942367705013,0.5026315789473684,0,0.40606875245943985,0.5,0.14880581674647408,0,0.15112532227768896,front,TRUE,FALSE,FALSE,FALSE,FALSE,front,1600-1838
SK6G8F,1996,28,nő,304367,43,pollen,pollenok,Pl,0,1174,la,-7.177686991795106,2,1.5346232211256754,6,n,coronal_sonorant,4,-7.9991750970687425,462216.6534,4511.34659999999,1750,pollen,-3.8354175429966104,-3.367190511149737,-2.70805020110221,0.5765445085885289,-0.3299898424385413,-1.3301360846207744,la,0.4500254554322538,0.5233576224217852,0.39473684210526316,0.25,0.5315237662153623,0.25,0.126033731923151,9.279201710388624e-14,0.2966068132838133,front,FALSE,FALSE,FALSE,TRUE,FALSE,front,1600-1838
SK6G8F,1996,28,nő,304367,44,kolesz,koleszok,Pl,0,2622,hu,2.208240179257725,0,0.7726222789466473,6,s,sibilant,4,1.8870696490323795,462216.6534,4511.34659999999,1950,koles,-1.8354175429968196,-1.7852478761864372,-0.5405271913729001,0.609728308270303,-0.564643192276082,0.28509512069653276,other,0.6265565171299755,0.6052754718311261,0.9210526315789473,0,0.34183316646916134,0.25,0.8149904937120891,0.8891448801106779,0.6392758948345751,back,FALSE,FALSE,FALSE,FALSE,FALSE,back,1928-1980
SK6G8F,1996,28,nő,304367,45,kóter,kóterok,Pl,0,2133,de,-0.13409177369830738,0,-0.0567670438663156,5,r,coronal_sonorant,4,-2.4849066497880004,462216.6534,4511.34659999999,1616,kóter,-1.8354175429968196,-3.341891936055092,-4.035385219724727,0.46097996756301834,1.093859838668007,1.010281505310089,de,0.34192240000251684,0.2380738767515472,0.042105263157894736,0,0.13536707258535205,0,0.643055914641375,0.8891448801106779,0.30208680939784816,front,TRUE,FALSE,FALSE,FALSE,FALSE,back,1600-1838
SK6G8F,1996,28,nő,304367,46,lumen,lumenok,Pl,0,2315,la,-6.375024819828097,1,1.3578062989248016,5,n,coronal_sonorant,4,-4.382026634673881,462216.6534,4511.34659999999,1900,lumen,-3.835417542996819,-4.555731460450536,-3.57799406252414,0.5041037922273346,0.12080731575078672,1.5901678132422898,la,0.3791740214290653,0.3445297681408184,0.7894736842105263,0.125,0.48750740591842073,0,0.18495167585461195,0,0.03915358680077838,front,FALSE,FALSE,FALSE,TRUE,FALSE,front,1862-1900
SK6G8F,1996,28,nő,304367,47,gólem,gólemok,Pl,0,1423,yi,-6.766767585681159,1,0.9666714958476778,5,m,other,4,-6.082218910376446,462216.6534,4511.34659999999,1900,gólem,-3.835417542996819,-4.168912206913976,0.6303144699918144,0.6021332329246454,-0.1742766588783383,0.8821171186533252,yi,0.7219141768331818,0.5865261952448194,0.7894736842105263,0.125,0.3901392909064576,0,0.1561965169344843,0,0.12294360257375825,front,FALSE,FALSE,FALSE,FALSE,TRUE,front,1862-1900
SK6G8F,1996,28,nő,304367,48,fotel,fotelok,Pl,0,2189,fr,-0.7751379278898186,2,1.918034842594317,5,l,coronal_sonorant,4,-1.945531647915291,462216.6534,4511.34659999999,1850,fotel,-1.8354175429953652,-2.1570604162224933,-2.3734024039669546,0.5576486920393967,0.8851545828948595,0.8371024693283863,fr,0.4772804052795766,0.4767112266086947,0.6578947368421053,0.25,0.6269692918049653,0,0.5960010979461059,0.8891448801113245,0.5587365258414846,back,FALSE,FALSE,TRUE,FALSE,FALSE,back,1838-1862
SK6G8F,1996,28,nő,304367,49,bojler,bojlernak,Dat,0,1566,en,-1.0738131741339771,1,1.4702901013537286,6,r,coronal_sonorant,4,3.367295829986474,462216.6534,4511.34659999999,1900,bojler,-1.8354175429968196,-2.9689732589033815,-4.433788569232471,0.5675675334886363,0.5411597989880238,-1.2817004638094782,en,0.3094749630171473,0.501196974713069,0.7894736842105263,0.125,0.5155088410393018,0.25,0.5740773895336309,0.8891448801106779,0.3828657818892662,front,FALSE,TRUE,FALSE,FALSE,FALSE,back,1862-1900
SK6G8F,1996,28,nő,304367,50,karter,karterok,Pl,0,2689,en,-0.714840005171205,6,0.13926501315555695,6,r,coronal_sonorant,4,NA,462216.6534,4511.34659999999,1850,karter,-1.5860653342194986,-2.7009200759323706,-2.082485684061064,0.4003669113680909,0.9854433593740825,-1.253258619754304,en,0.5009737350389775,0.08844389895418472,0.6578947368421053,0.75,0.18416680025973586,0.25,0.6004271563228359,1,0.4409295422212365,front,FALSE,TRUE,FALSE,FALSE,FALSE,back,1838-1862
SK6G8F,1996,28,nő,304367,52,kortes,kortesok,Pl,0,1991,NA,-6.115892125483034,6,0.13557201061440527,6,š,sibilant,4,-5.402677381872279,462216.6534,4511.34659999999,1830,korteš,-3.835417542996819,-3.163543908527457,-1.661163212259295,0.42679432244772847,0.05704078008181597,-1.0211284617217509,other,0.5352877898058347,0.1536828619982371,0.6052631578947368,0.75,0.18324747348713102,0.25,0.20397283580141248,0,0.3407192815485861,front,FALSE,FALSE,FALSE,FALSE,FALSE,front,1600-1838
SK6G8F,1996,28,nő,304367,53,kódex,kódexok,Pl,0,1143,la,-7.787610216215079,0,2.156884917051594,5,x,other,4,-8.924789360533357,462216.6534,4511.34659999999,1750,kódeks,-3.835417542996819,-3.90605158858199,-0.36114922433365343,0.497495309998403,-1.2914855495429105,1.6333307216740494,la,0.641165719811783,0.32821600488147556,0.39473684210526316,0,0.6864280291441388,0,0.08126343678041589,0,0.179882586749867,front,FALSE,FALSE,FALSE,TRUE,FALSE,front,1600-1838
SK6G8F,1996,28,nő,304367,54,jampec,jampecnak,Dat,0,2209,de,-0.4269713133291279,1,0.15123380228128092,6,c,other,4,0.5753641449035618,462216.6534,4511.34659999999,1960,jampec,-1.8354175429968196,-1.4678888836345498,-2.3368741664726778,0.7696258124978143,-0.3629372192438418,-0.2889679738115108,de,0.4802553995554697,1,0.9473684210526315,0.125,0.1871462805488311,0.25,0.6215576294383319,0.8891448801106779,0.7080199264423669,back,TRUE,FALSE,FALSE,FALSE,FALSE,back,1928-1980
SK6G8F,1996,28,nő,304367,56,mágnes,mágnesnak,Dat,0,3493,en,-7.281448228089964,1,1.8441518280462148,6,š,sibilant,4,-5.264760583019194,462216.6534,4511.34659999999,1915,mágneš,-3.835417542996819,-3.901804076727335,-2.505193741730691,0.5703615821898931,0.42492807127749166,0.4186725039680562,en,0.46654683305286193,0.5080943904082833,0.8289473684210527,0.125,0.6085770398208541,0.25,0.1184173287640262,0,0.18080265234133794,front,FALSE,TRUE,FALSE,FALSE,FALSE,front,1900-1928
SK6G8F,1996,28,nő,304367,57,balek,balekok,Pl,1,3641,yi,3.138951104334203,1,1.18302479496678,5,k,other,4,7.905072849498666,462216.6534,4511.34659999999,1958,balek,-1.8354175429968196,-0.34172053881347964,4.044769776592251,0.7183545086168956,-0.4571760748696845,0.34899924466494975,yi,1,0.8734311624764154,0.9421052631578948,0.125,0.44399773752413846,0,0.8833076214093788,0.8891448801106779,0.9519624461408327,back,FALSE,FALSE,FALSE,FALSE,TRUE,back,1928-1980
SK6G8F,1996,28,nő,304367,60,konszern,konszernnak,Dat,0,3418,de,-7.451386854473306,0,1.5587549012315391,8,rn,coronal_sonorant,4,-6.652863029353347,462216.6534,4511.34659999999,1920,konsern,-3.835417542996819,-4.736485230214594,-8.233653005687348,0.42359860487429934,-0.4501033614633276,-1.3872255023192888,de,0,0.14579388263344378,0.8421052631578947,0,0.5375310460214406,0.75,0.10594329571409851,0,0,front,TRUE,FALSE,FALSE,FALSE,FALSE,front,1900-1928
SK6G8F,1996,28,nő,304367,63,docens,docensnak,Dat,0,3720,la,-8.35900102242926,0,2.334254917204184,6,nš,sibilant,4,-6.790097235513905,462216.6534,4511.34659999999,1846,docenš,-3.835417542996819,-4.156954714554514,-5.659482215759621,0.3849838507982153,-1.1459052958593623,1.3286820751609651,la,0.20964995550102802,0.05046912658627043,0.6473684210526316,0,0.7305820712765746,0.25,0.03932154309308879,0,0.12553374891276395,front,FALSE,FALSE,FALSE,TRUE,FALSE,front,1838-1862
SK6G8F,1996,28,nő,304367,64,krapek,krapekok,Pl,1,2973,de,2.391053740981654,0,0.2858131136537797,6,k,other,4,4.543294782270004,462216.6534,4511.34659999999,1862,krapek,-1.835417542996819,-1.055190397279281,-1.3233805357093211,0.5718623465508782,0.08970741386156807,0.5918073390424724,de,0.5627980557853924,0.511799191850585,0.6894736842105263,0,0.22064811614325774,0.25,0.8284095877665225,0.8891448801106782,0.7974157162461042,back,TRUE,FALSE,FALSE,FALSE,FALSE,back,1838-1862
SK6G8F,1996,28,nő,304367,65,lumen,lumennak,Dat,0,3089,la,-6.375024819828097,1,1.3578062989248016,5,n,coronal_sonorant,4,-4.406719247264253,462216.6534,4511.34659999999,1900,lumen,-3.835417542996819,-4.555731460450536,-3.57799406252414,0.5041037922273346,0.12080731575078672,1.5901678132422898,la,0.3791740214290653,0.3445297681408184,0.7894736842105263,0.125,0.48750740591842073,0,0.18495167585461195,0,0.03915358680077838,front,FALSE,FALSE,FALSE,TRUE,FALSE,front,1862-1900
SK6G8F,1996,28,nő,304367,68,hosztesz,hosztesznak,Dat,0,1065,NA,-6.80128303447162,0,0.4593602709032462,8,s,sibilant,4,-3.713572066704308,462216.6534,4511.34659999999,1900,hostes,-3.835417542996819,-4.2168570630570414,-3.00622023396492,0.5282014703685838,0.4087237625563625,-0.5072248605134343,other,0.42574138913564175,0.4040175298805879,0.7894736842105263,0,0.2638505093696497,0.75,0.15366297374828672,0,0.11255813128262722,front,FALSE,FALSE,FALSE,FALSE,FALSE,front,1862-1900
SK6G8F,1996,28,nő,304367,69,duett,duettok,Pl,0,1546,it,-6.317078728093343,0,1.4809516014593376,5,tt,other,4,-7.035268599281097,462216.6534,4511.34659999999,1799,duett,-3.835417542996819,-4.350696372740553,-4.340632830360099,0.4311633042760669,-2.03392675078453,1.1583836140155306,other,0.317061909689713,0.16446817287035365,0.5236842105263158,0,0.5181628880847606,0,0.1892051023933374,0,0.08356681875902175,front,FALSE,FALSE,FALSE,FALSE,FALSE,front,1600-1838
SK6G8F,1996,28,nő,304367,70,fater,faterok,Pl,1,2868,yi,3.339284845324914,8,1.2643232470451446,5,r,coronal_sonorant,4,5.0369526024136295,462216.6534,4511.34659999999,1908,fater,-1.8354159924940097,-0.9215430709072449,-0.7752173591619523,0.4903384970725559,1.2193226369582644,0.7927735463996184,yi,0.6074424849818268,0.310548627150999,0.8105263157894737,1,0.46423596989309474,0,0.8980127520751798,0.8891455694214956,0.8263654427200247,back,FALSE,FALSE,FALSE,FALSE,TRUE,back,1900-1928
SK6G8F,1996,28,nő,304367,72,sláger,slágernak,Dat,0,3954,de,-7.314590876112485,2,2.2587678514546465,6,r,coronal_sonorant,4,-5.318119993844216,462216.6534,4511.34659999999,1854,šláger,-2.6872676701872216,-2.68707474953595,-2.477229577006525,0.4393031777752712,1.687996817688111,0.6247359973007642,de,0.46882433768191933,0.18456234345700703,0.6684210526315789,0.25,0.7117905108171304,0.25,0.11598455349925231,0.51043579050419,0.4439286176460808,back,TRUE,FALSE,FALSE,FALSE,FALSE,front,1838-1862
