id	yob	age	gender	total_time	i	stem	target	suffix	accept	rt	transcription	log_odds_back_total	stem_freq	language	llfpm10	form_varies	log_odds_back_suffix	upper_time	lower_time
Gvuohx	2004	20	nő	160282	15	koffer	kofferok	Pl	FALSE	866	koffer	-1.180495769986139	2843	de	0.9596105383709403	TRUE	-2.5100508315890258	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	16	flanel	flanelnak	Dat	TRUE	1288	flanel	-0.7784447610718404	232	fr	0.35638106706207384	FALSE	-1.3862943611198906	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	17	mágnes	mágnesok	Pl	FALSE	1232	mágneš	-7.376695843374607	15993	en	1.8441518280462148	FALSE	-8.773694146384443	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	18	projekt	projektnak	Dat	FALSE	1752	projekt	-8.201918727492497	704246	en	3.416526341311925	TRUE	-8.264620829411216	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	19	ágens	ágensok	Pl	FALSE	2870	ágenš	-6.923347373741973	7117	la	1.3130456667326265	TRUE	-7.778420832830016	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	20	mágnes	mágnesnak	Dat	FALSE	2273	mágneš	-7.376695843374607	15993	en	1.8441518280462148	TRUE	-5.264760583019194	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	21	balek	balekok	Pl	TRUE	1191	balek	3.1431939652304526	5440	yi	1.18302479496678	FALSE	7.905072849498666	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	22	nonszensz	nonszensznak	Dat	FALSE	1589	nonsens	-6.897704943128636	1982	en	1.2858393542194446	TRUE	-6.436951329565632	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	23	krapek	krapeknak	Dat	TRUE	2162	krapek	2.414080597219388	475	de	0.2858131136537797	TRUE	1.2192402764567245	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	24	modell	modellok	Pl	FALSE	1576	modell	-7.725219178681491	523388	en	3.2458076642479075	TRUE	-11.15829604656456	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	25	omlett	omlettok	Pl	FALSE	1308	omlett	-6.0349496590477205	3769	fr	0.9301594617947097	FALSE	-5.497168225293202	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	26	fotel	fotelnak	Dat	TRUE	1078	fotel	-0.7751844353673116	36774	fr	1.918034842594317	TRUE	-1.5664205273504097	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	27	szlogen	szlogenok	Pl	FALSE	1562	slogen	-7.151266004088514	31918	en	1.9318761017045023	TRUE	-6.887807641172441	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	28	macesz	maceszok	Pl	FALSE	1222	maces	0.28483712031954966	205	yi	0.375579529103281	TRUE	0.4054651081081644	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	29	klozet	klozetnak	Dat	TRUE	2042	klozet	0.7406495145449485	573	fr	0.06396436403742334	TRUE	-0.45198512374305727	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	30	hosztesz	hosztesznak	Dat	TRUE	1458	hostes	-Inf	898	NA	0.4593602709032462	FALSE	-3.713572066704308	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	31	szovjet	szovjetok	Pl	TRUE	1169	sovjet	-8.289947487768288	31877	ru	2.59966886920045	TRUE	-8.924489954353373	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	32	gólem	gólemnak	Dat	TRUE	948	gólem	-7.459338895220296	1737	yi	0.9666714958476778	TRUE	-4.1588830833596715	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	33	matek	mateknak	Dat	TRUE	848	matek	4.194200826810537	18575	en	1.7446768078145567	TRUE	3.1354942159291497	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	34	samesz	sameszok	Pl	TRUE	1047	šames	0.9456429438866824	672	yi	0.4668618282549646	TRUE	0.8680886300562773	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	35	partner	partnernak	Dat	FALSE	717	partner	-7.237836191251888	655670	en	3.170887565855278	TRUE	-4.651841705297238	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	36	pollen	pollenok	Pl	FALSE	619	pollen	-7.311122950912852	10485	la	1.5346232211256754	TRUE	-7.9991750970687425	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	37	klozet	klozetok	Pl	FALSE	718	klozet	0.7406495145449485	573	fr	0.06396436403742334	TRUE	-0.45198512374305727	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	38	szoftver	szoftvernak	Dat	TRUE	829	softver	-8.051037885571093	191421	en	2.8823776554889804	TRUE	-7.163791873598372	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	39	karcer	karcernak	Dat	FALSE	1291	NA	NA	NA	NA	NA	NA	NA	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	40	partner	partnerok	Pl	FALSE	933	partner	-7.237836191251888	655670	en	3.170887565855278	TRUE	-9.323720076389852	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	41	kolesz	koleszok	Pl	TRUE	1548	koles	2.211017899468555	3240	hu	0.7726222789466473	TRUE	1.8870696490323795	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	42	totem	totemok	Pl	FALSE	2609	totem	-6.918200536843676	2023	en	0.8624780099324221	FALSE	-6.1675164908883415	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	43	maszek	maszekok	Pl	TRUE	1331	masek	3.260017768199376	2164	yi	1.0569096792608152	TRUE	5.545177444479562	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	44	projekt	projektok	Pl	TRUE	867	projekt	-8.201918727492497	704246	en	3.416526341311925	TRUE	-11.263164115751726	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	45	farmer	farmernak	Dat	TRUE	3516	farmer	-1.0220134709289872	27536	en	1.984242209298364	TRUE	-1.5244446996007075	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	46	duett	duettnak	Dat	FALSE	1485	duett	-6.3657829262193095	11652	it	1.4809516014593376	FALSE	-5.117993812416755	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	47	flanel	flanelok	Pl	TRUE	1597	flanel	-0.7784447610718404	232	fr	0.35638106706207384	TRUE	-0.15415067982725836	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	48	koncert	koncertnak	Dat	FALSE	1430	koncert	-8.909080547284567	510590	de	3.0752510936798796	FALSE	-8.901911226379612	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	49	pajesz	pajeszok	Pl	TRUE	1747	pajes	2.963061491264442	285	yi	0.19606017543000023	FALSE	3.4011973816621555	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	50	bakter	bakternak	Dat	TRUE	1554	bakter	0.3116463528905096	634	de	0.716349974254184	TRUE	0.10880285984879916	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	51	sumer	sumernak	Dat	FALSE	956	šumer	0.3646837235495385	1669	akk	1.0545026216751352	TRUE	-0.578077850775158	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	52	token	tokennak	Dat	TRUE	1389	token	-6.48565252972095	3940	en	1.245905770590949	TRUE	-4.102643365036796	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	53	szoftver	szoftverok	Pl	FALSE	1872	softver	-8.051037885571093	191421	en	2.8823776554889804	TRUE	-10.749602570784166	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	54	muter	muternak	Dat	FALSE	1329	muter	1.9884114050952884	847	yi	0.5004649093036383	TRUE	1.1587808101345625	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	55	szkander	szkandernak	Dat	TRUE	1433	skander	-0.9924520928397192	514	ar	0.6195616634977026	TRUE	-1.029619417181158	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	56	totem	totemnak	Dat	FALSE	1378	totem	-6.918200536843676	2023	en	0.8624780099324221	FALSE	-4.07753744390572	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	57	sláger	slágerok	Pl	FALSE	1058	šláger	-7.343559391272451	52605	de	2.2587678514546465	TRUE	-8.446395120107523	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	58	docens	docensok	Pl	FALSE	1250	docenš	-8.513118233374207	29884	la	2.334254917204184	FALSE	-7.168579897264035	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	59	sláger	slágernak	Dat	TRUE	2195	šláger	-7.343559391272451	52605	de	2.2587678514546465	TRUE	-5.318119993844216	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	60	modell	modellnak	Dat	TRUE	2989	modell	-7.725219178681491	523388	en	3.2458076642479075	TRUE	-7.154908282756699	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	61	kolesz	kolesznak	Dat	TRUE	1757	koles	2.211017899468555	3240	hu	0.7726222789466473	TRUE	1.4271163556401458	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	62	samesz	samesznak	Dat	FALSE	1423	šames	0.9456429438866824	672	yi	0.4668618282549646	TRUE	0.3513978868378886	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	63	kódex	kódexok	Pl	TRUE	2412	kódex	-7.838882768233227	48229	la	2.156884917051594	FALSE	-8.924789360533357	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	64	szovjet	szovjetnak	Dat	FALSE	1209	sovjet	-8.289947487768288	31877	ru	2.59966886920045	FALSE	-5.8111409929767	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	65	haver	haverok	Pl	TRUE	1131	haver	4.7302591009135595	72482	yi	2.2866022611361054	TRUE	4.990625553154944	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	66	bojler	bojlerok	Pl	TRUE	1175	bojler	-1.075920877466039	1227	en	1.4702901013537286	FALSE	3.1354942159291497	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	67	balek	baleknak	Dat	TRUE	1544	balek	3.1431939652304526	5440	yi	1.18302479496678	TRUE	1.7882812048517305	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	68	bukfenc	bukfencok	Pl	FALSE	1311	bukfenc	-7.154875739677795	3844	de	1.0306613020268856	FALSE	-6.577861357721047	421478.4226	119321.57740000001
