test	training	phon_dist	edit_dist
oklen	faglett	3.918728870858688	5
oklen	falzett	4.567058823529412	5
oklen	farmer	3.6342857142857143	5
oklen	fater	3.3651235039470335	4
oklen	fačer	3.395426534250064	4
oklen	flanel	4.227591036414566	5
oklen	flaster	5.0406030750858335	6
oklen	flóbert	5.4487891930965935	6
oklen	fotel	3.380607374914775	4
oklen	fráter	4.3617901706137	5
oklen	fušer	3.261006471554139	4
oklen	gaṯes	3.5629684816781593	4
oklen	grotesk	5.378625730994152	6
oklen	gukker	3.113711001642036	4
oklen	gólem	2.6056470411309123	3
oklen	halef	2.7853198653198654	3
oklen	hardver	4.67785869903517	6
oklen	haver	3.393544973544974	4
oklen	hostes	3.5704925704925707	4
oklen	hotel	3.4241803596642306	4
oklen	jampec	4.163966966096783	5
oklen	junker	4.002599890530925	5
oklen	kadet	3.4886108059522623	4
oklen	kampec	4.163966966096783	5
oklen	karcer	3.6874166440769858	5
oklen	kartell	4.687416644076986	6
oklen	karter	3.6874166440769858	5
oklen	klapec	3.764705882352941	4
oklen	klaster	4.714285714285714	5
oklen	klozet	3.764705882352941	4
oklen	koffer	3.375661375661376	4
oklen	koles	2.735832606800349	3
oklen	kompleks	4.453100158982512	5
oklen	komplett	4.352941176470588	5
oklen	koncert	4.451659451659451	5
oklen	konfekt	4.505446623093682	5
oklen	konsern	3.5317460317460316	4
oklen	konzerv	4.280593958013313	5
oklen	kopek	3.477124183006536	4
oklen	korner	3.3452380952380953	4
oklen	kornett	4.395658263305322	5
oklen	korrekt	3.799019607843137	5
oklen	korteš	3.6598883572567784	4
oklen	korvett	4.514705882352941	5
oklen	kotlett	3.484705882352941	4
oklen	krapek	4.006535947712418	5
oklen	krokett	4.589705882352941	5
oklen	kráter	3.831932773109244	5
oklen	kukker	3.113711001642036	4
oklen	kupec	3.5597956646507325	4
oklen	kábel	3.5052534562211983	4
oklen	káder	3.438190637885035	4
oklen	kódeks	4.604253659431928	5
oklen	kókler	2.2767857142857144	3
oklen	kóter	3.433738304706047	4
oklen	lasteks	5.191182225664985	6
oklen	lateks	4.57929565929566	5
oklen	latenš	3.7144307944307946	4
oklen	lorṉett	4.481372549019608	5
oklen	lues	3.7243886743886745	4
oklen	lumen	2.7615958133199516	3
oklen	lumpen	3.2613300492610837	4
oklen	láger	3.5033085833085837	4
oklen	lóden	2.7498508695452673	3
oklen	maces	3.5745261839379485	4
oklen	macher	3.832753147235906	5
oklen	maglen	2.154022988505747	3
oklen	majster	4.8908759905761405	6
oklen	makett	4.210395537525355	5
oklen	malter	3.5754621848739494	4
oklen	marlen	2.5373563218390807	3
oklen	masek	3.392922502334267	4
oklen	matek	3.5985502079619724	4
oklen	mater	3.423947033358798	4
oklen	modell	4.308035714285714	5
oklen	modem	3.475850624956787	4
oklen	modern	3.59375	4
oklen	moped	3.163992869875223	4
oklen	motel	3.434285714285714	4
oklen	muteks	4.585560666696569	5
oklen	muter	3.4349815161174186	4
oklen	mutter	3.765529183460218	5
oklen	mágneš	3.9302346776030985	5
oklen	nonsens	3.5317460317460316	4
oklen	notes	3.5848648648648647	4
oklen	ofset	2.2170868347338937	3
oklen	okker	1.630952380952381	2
oklen	oklen	0	0
oklen	omlett	2.614705882352941	3
oklen	paccer	3.9034602179429765	5
oklen	pajes	3.1777220077220076	4
oklen	pakett	4.210395537525355	5
oklen	pamflet	4.194919347049164	5
oklen	panel	3.2914285714285714	4
oklen	parkett	4.745210084033613	6
oklen	parsek	3.8693930905695613	5
oklen	partner	4.694789915966386	6
oklen	pastell	5.0406030750858335	6
oklen	plakett	5.210395537525355	6
oklen	pollen	1.9166666666666665	2
oklen	poster	3.41991341991342	4
oklen	prakker	4.251642036124795	5
oklen	projekt	5.07422969187675	6
oklen	puffer	3.8584199963510306	5
oklen	pátenš	3.7113419913419916	4
oklen	páter	3.4256277056277056	4
oklen	póker	3.2767857142857144	4
oklen	púder	3.456598392533057	4
oklen	rakett	4.210395537525355	5
oklen	ranett	4.344937542584601	5
oklen	raster	4.0406030750858335	5
oklen	rocker	3.350952380952381	4
oklen	roller	2.630952380952381	3
oklen	rubel	3.526750013958023	4
oklen	rulett	3.6416863110575077	4
oklen	skander	4.382059800664452	5
oklen	slogen	3.533333333333333	4
oklen	softver	4.267619047619048	5
oklen	solvenš	3.75	4
oklen	sonett	4.367963839699421	5
oklen	sovjet	3.114705882352941	4
oklen	subrett	4.137838834593398	6
oklen	tandem	4.108768827462113	5
oklen	tangenš	4.4326554671382254	5
oklen	taster	4.0406030750858335	5
oklen	tatjen	2.7906896551724136	4
oklen	token	2	2
oklen	tormeṉ	3.2628205128205128	4
oklen	tornes	3.495817245817246	4
oklen	torpej	3.6383415435139574	4
oklen	totem	3.4507692307692306	4
oklen	transfer	5.86672140120416	7
oklen	traverz	5.413564993564994	6
oklen	tróger	4.518792454276325	5
oklen	tábes	3.6976214631053343	4
oklen	tájpej	4.14037617554859	5
oklen	valcer	3.5052534562211983	4
oklen	valdenš	3.790967741935484	4
oklen	vamzer	3.8623947242968377	5
oklen	varšekk	4.797503689647902	6
oklen	vátes	3.5043174552851974	4
oklen	začek	3.6441985068072027	4
oklen	ágenš	3.3212121212121213	4
oklen	ájer	2.952164502164502	4
oklen	ámen	2.6378787878787877	3
oklen	ómen	2.4125	3
oklen	šakter	3.1834602179429767	4
oklen	šaller	3.2516420361247946	4
oklen	šames	3.6229686215732726	4
oklen	škanzen	3.630907726931733	4
oklen	šláger	4.503308583308583	5
oklen	šparherd	5.235128300791775	7
oklen	šrapnel	4.637496377861489	6
oklen	štukker	4.113711001642036	5
oklen	šubler	2.969771607702642	4
oklen	šumer	3.4834239537527427	4
oklen	šuster	3.902672040603075	5
oklen	šábes	3.67383710792563	4
oklen	šóder	3.4716790099780583	4
oklen	šólet	2.6536781254137063	3
oklen	žakett	4.210395537525355	5
oklen	žoržett	4.438948306595365	5
oklen	žáner	3.3050931677018633	4
omlett	azbest	3.137125907092537	4
omlett	bagett	2.8359625855088653	3
omlett	bagger	5.142251426734186	6
omlett	bakter	5.167659352142111	6
omlett	balek	3.632885662431942	4
omlett	balett	1.912885662431942	2
omlett	bankett	3.2681255526083115	4
omlett	barches	5.527199387922138	7
omlett	barrel	4.471436947096176	6
omlett	barter	4.77901756974032	6
omlett	bojler	3.7284848484848485	4
omlett	borcet	3.733100233100233	4
omlett	bovden	4.317337461300309	5
omlett	brojler	4.7284848484848485	5
omlett	bróker	5.083567804744275	6
omlett	brúder	4.94600806829909	6
omlett	bukfenc	4.115983021561115	6
omlett	bunker	4.978679366610401	6
omlett	burlesk	3.7540406719717065	5
omlett	bóher	4.514807517903493	5
omlett	charter	5.518594387901788	6
omlett	codec	3.953536917159208	5
omlett	collen	3.6493212669683257	4
omlett	docenš	4.311736815938497	5
omlett	dodžem	4.5209686147186146	5
omlett	doglen	3.514705882352941	4
omlett	dojen	4.13547418967587	5
omlett	dolmen	4.53393665158371	5
omlett	doppler	4.562770562770563	5
omlett	drukker	6.09791013584117	7
omlett	dublett	1.9827586206896552	3
omlett	duett	2.8	3
omlett	dupleks	3.583711001642036	5
omlett	dózer	4.446672510646487	5
omlett	džungel	5.985089623020658	7
omlett	džóker	5.603825586830514	6
omlett	facet	3.6963550310406292	4
omlett	faglett	2.3706896551724137	3
omlett	falzett	2.847870182555781	3
omlett	farmer	4.732752089864158	6
omlett	fater	4.544839879525478	5
omlett	fačer	4.575142909828508	5
omlett	flanel	5.0761536938007525	6
omlett	flaster	5.12962962962963	6
omlett	flóbert	4.550937045244446	5
omlett	fotel	4.520499108734403	5
omlett	fráter	4.605916853544937	6
omlett	fušer	4.401671122994652	5
omlett	gaṯes	4.410287524859271	5
omlett	grotesk	5.059160839160839	6
omlett	gukker	5.09791013584117	6
omlett	gólem	3.7868204099821745	4
omlett	halef	3.770231046093115	4
omlett	hardver	5.7409084079469475	7
omlett	haver	4.573261349123419	5
omlett	hostes	4.454545454545455	5
omlett	hotel	4.564072093483858	5
omlett	jampec	3.715927750410509	5
omlett	junker	4.978679366610401	6
omlett	kadet	3.7694221649786313	4
omlett	kampec	3.715927750410509	5
omlett	karcer	4.7671330196554305	6
omlett	kartell	4.715617868140279	6
omlett	karter	4.7671330196554305	6
omlett	klapec	4.404916985951469	6
omlett	klaster	5.146296296296296	6
omlett	klozet	4.482709632709633	5
omlett	koffer	4.533670033670034	5
omlett	koles	3.543327008222644	4
omlett	kompleks	3.3866666666666667	4
omlett	komplett	2	2
omlett	koncert	3.427738927738928	4
omlett	konfekt	3.3026210826210827	4
omlett	konsern	3.9868171044641634	5
omlett	konzerv	4.194173434092789	5
omlett	kopek	4.434285714285714	5
omlett	korner	4.447385947385947	5
omlett	kornett	2.598901098901099	3
omlett	korrekt	2.7222624434389138	4
omlett	korteš	4.510878010878011	5
omlett	korvett	2.717948717948718	3
omlett	kotlett	1.90625	2
omlett	krapek	5.075897378108332	6
omlett	krokett	3.736765922249793	4
omlett	kráter	4.622583520211604	6
omlett	kukker	5.09791013584117	6
omlett	kupec	3.9682219662058373	5
omlett	kábel	4.684969831799643	5
omlett	káder	4.61790701346348	5
omlett	kódeks	4.131748060854223	5
omlett	kókler	4.260984848484848	5
omlett	kóter	4.573630038525674	5
omlett	lasteks	4.7952351097178685	6
omlett	lateks	4.146614702476771	5
omlett	latenš	4.3024316959408235	5
omlett	lorṉett	2.684615384615385	3
omlett	lues	4.494139194139194	5
omlett	lumen	4.247464503042596	5
omlett	lumpen	4.176035931614025	5
omlett	láger	4.683024958887028	5
omlett	lóden	4.520249351518701	5
omlett	maces	4.421845227119061	5
omlett	macher	5.15320228143504	6
omlett	maglen	4.135395537525355	5
omlett	majster	5.099915402557658	6
omlett	makett	2.823360378634212	3
omlett	malter	4.655178560452394	5
omlett	marlen	4.27001092214074	5
omlett	masek	4.269550854824688	5
omlett	matek	4.3496296296296295	5
omlett	mater	4.478114478114478	5
omlett	modell	4.447743690777746	5
omlett	modem	4.65702399380805	5
omlett	modern	4.363964724645839	5
omlett	moped	4.273109243697479	5
omlett	motel	4.579322638146167	5
omlett	muteks	4.11382798573975	5
omlett	muter	4.575646167557932	5
omlett	mutter	4.741341991341991	5
omlett	mágneš	5.02994227994228	6
omlett	nonsens	3.8049989226459813	5
omlett	notes	4.4325184619302265	5
omlett	ofset	2.4761904761904763	3
omlett	okker	3.6151515151515152	4
omlett	oklen	2.614705882352941	3
omlett	omlett	0	0
omlett	paccer	5.223909352142111	6
omlett	pajes	4.02504105090312	5
omlett	pakett	2.8250410509031196	3
omlett	pamflet	3.6206896551724137	4
omlett	panel	4.471144947007016	5
omlett	parkett	3.0260214430599826	4
omlett	parsek	4.590758285165245	6
omlett	partner	5.5892121738977725	7
omlett	pastell	5.105538140020899	6
omlett	plakett	3.7142857142857144	4
omlett	pollen	3.6493212669683257	4
omlett	poster	4.636363636363637	5
omlett	prakker	5.901562402738874	7
omlett	projekt	3.9974725274725276	5
omlett	puffer	5.0164286543596885	6
omlett	pátenš	4.299342892852021	5
omlett	páter	4.60534408120615	5
omlett	póker	4.649185128596893	5
omlett	púder	4.59726304397357	5
omlett	rakett	2.828129853991923	3
omlett	ranett	2.6257489016109705	3
omlett	raster	5.25705329153605	6
omlett	rocker	4.671401515151516	5
omlett	roller	3.733100233100233	4
omlett	rubel	4.667414665398536	5
omlett	rulett	1.883445945945946	2
omlett	skander	6.068364787058072	7
omlett	slogen	5.36952386648127	6
omlett	softver	5.413636363636364	6
omlett	solvenš	4.260432378079437	5
omlett	sonett	2.6089505569669726	3
omlett	sovjet	3.1342105263157896	4
omlett	subrett	2.1004056795131847	4
omlett	tandem	5.126129938573223	6
omlett	tangenš	4.817019469149287	6
omlett	taster	5.25705329153605	6
omlett	tatjen	4.741645537525355	6
omlett	token	4.59982174688057	5
omlett	tormeṉ	4.602564102564102	5
omlett	tornes	4.2655677655677655	5
omlett	torpej	4.691974691974692	5
omlett	totem	4.673184046345811	5
omlett	transfer	6.732194816677575	8
omlett	traverz	5.338578088578089	6
omlett	tróger	5.574060841802777	6
omlett	tábes	4.544940506286446	5
omlett	tájpej	5.191274817136886	6
omlett	valcer	4.584969831799643	5
omlett	valdenš	4.378968643445513	5
omlett	vamzer	4.146593858495972	5
omlett	varšekk	4.394132042138324	6
omlett	vátes	4.351636498466309	5
omlett	začek	4.520826859297624	5
omlett	ágenš	4.080362448009507	5
omlett	ájer	4.086363636363636	5
omlett	ámen	3.552584670231729	4
omlett	ómen	3.327205882352941	4
omlett	šakter	5.167659352142111	6
omlett	šaller	4.353789888272647	5
omlett	šames	4.287356321839081	5
omlett	škanzen	5.793584123133296	7
omlett	šláger	5.421916607678566	6
omlett	šparherd	5.19272952309888	7
omlett	šrapnel	5.897745932228691	7
omlett	štukker	6.09791013584117	7
omlett	šubler	3.8312434691745034	5
omlett	šumer	4.331243469174503	5
omlett	šuster	5.1191222570532915	6
omlett	šábes	4.521156151106743	5
omlett	šóder	4.611570743797686	5
omlett	šólet	2.8946648426812582	3
omlett	žakett	2.838705647176412	3
omlett	žoržett	2.642191142191142	3
omlett	žáner	4.484809543280308	5
paccer	azbest	4.290670114199526	5
paccer	bagett	4.099880579190924	5
paccer	bagger	2.1789819376026274	3
paccer	bakter	1.4104761904761904	3
paccer	balek	3.288961038961039	4
paccer	balett	4.12077922077922	5
paccer	bankett	3.857000254647313	5
paccer	barches	3.015151515151515	4
paccer	barrel	2.3384262796027504	4
paccer	barter	1.5389610389610389	3
paccer	bojler	2.871771906254665	4
paccer	borcet	2.8414688759516347	4
paccer	bovden	3.396284893267652	5
paccer	brojler	3.871771906254665	5
paccer	bróker	3.156566122049993	4
paccer	brúder	3.035483870967742	4
paccer	bukfenc	4.611076665270214	6
paccer	bunker	2.7827089545495616	4
paccer	burlesk	4.63782991202346	6
paccer	bóher	3.1916883116883117	4
paccer	charter	2.7737722048066873	4
paccer	codec	3.8277951933124346	5
paccer	collen	3.7905657560829975	5
paccer	docenš	4.11250252066949	5
paccer	dodžem	3.8200746874842753	5
paccer	doglen	3.8721575359506395	5
paccer	dojen	4.074874359357118	5
paccer	dolmen	3.950821329054088	5
paccer	doppler	3.9990421455938696	5
paccer	drukker	4.075304659498208	5
paccer	dublett	5.185215532938493	6
paccer	duett	4.6004561746497235	6
paccer	dupleks	4.885267340495371	6
paccer	dózer	3.443861693861694	4
paccer	džungel	4.34524380757123	6
paccer	džóker	3.508383838383838	4
paccer	facet	2.4675324675324677	3
paccer	faglett	4.1436035229138675	5
paccer	falzett	4.1108891108891115	5
paccer	farmer	2.3737824675324677	3
paccer	fater	1.7857142857142856	3
paccer	fačer	2.0833333333333335	3
paccer	flanel	3.4105686417181476	5
paccer	flaster	2.4523809523809526	4
paccer	flóbert	4.384745393758676	5
paccer	fotel	2.524050999710229	5
paccer	fráter	2.6948823672083435	4
paccer	fušer	3.1710189452124937	4
paccer	gaṯes	2.4956709956709955	4
paccer	grotesk	4.484185169669041	6
paccer	gukker	2.9760983102918583	4
paccer	gólem	4.282883782883783	5
paccer	halef	3.5238661121014063	4
paccer	hardver	3.2720142602495543	4
paccer	haver	2.7610294117647056	3
paccer	hostes	2.9204095431275956	5
paccer	hotel	2.7285327924273157	5
paccer	jampec	3.439281464065947	4
paccer	junker	3.184825356665964	4
paccer	kadet	3.0367201426024955	4
paccer	kampec	3.101590832257668	4
paccer	karcer	1.4367201426024956	2
paccer	kartell	2.7210338680926918	5
paccer	karter	1.6033868092691623	3
paccer	klapec	4.104508913751726	5
paccer	klaster	2.4215686274509807	4
paccer	klozet	4.14434853571476	5
paccer	koffer	2.9665007068658182	4
paccer	koles	3.7002669406320523	5
paccer	kompleks	5.458887630287225	7
paccer	komplett	5.66451533591493	7
paccer	koncert	2.973630831643002	4
paccer	konfekt	4.700903558915729	6
paccer	konsern	3.6402974983096685	5
paccer	konzerv	3.768502626514797	5
paccer	kopek	3.8842123056119	5
paccer	korner	2.8221156801278506	4
paccer	kornett	4.670600528612699	6
paccer	korrekt	4.754379494744606	6
paccer	korteš	2.9574097977749094	5
paccer	korvett	4.843394646259758	6
paccer	kotlett	4.072561312926425	6
paccer	krapek	4.172690731933544	5
paccer	krokett	5.069476740842965	6
paccer	kráter	2.6640700422783716	4
paccer	kukker	2.8024288425047437	4
paccer	kupec	3.969534380644765	5
paccer	kábel	3.142156862745098	5
paccer	káder	2.7715686274509803	4
paccer	kódeks	4.534488466232888	6
paccer	kókler	2.944598930481283	4
paccer	kóter	2.5427807486631018	4
paccer	lasteks	3.4047619047619047	5
paccer	lateks	3.6536124794745484	5
paccer	latenš	3.7259398496240603	5
paccer	lorṉett	5.079564114046873	6
paccer	lues	4.345622119815668	5
paccer	lumen	4.323300691244239	5
paccer	lumpen	4.081921380899412	5
paccer	láger	3.3394909688013135	4
paccer	lóden	4.030735930735931	5
paccer	maces	2.357142857142857	3
paccer	macher	1.5942857142857143	2
paccer	maglen	3.104642483952829	4
paccer	majster	2.5476190476190474	4
paccer	makett	4.182770562770562	5
paccer	malter	1.7294372294372296	3
paccer	marlen	3.1255411255411256	4
paccer	masek	3.2976190476190474	4
paccer	matek	2.7976190476190474	4
paccer	mater	1.880952380952381	3
paccer	modell	3.8776224282816574	6
paccer	modem	3.819590754073513	5
paccer	modern	3.934975369458128	5
paccer	moped	3.9620171117448795	5
paccer	motel	2.619289094948324	5
paccer	muteks	4.2135203135759305	6
paccer	muter	2.6551459293394775	4
paccer	mutter	1.8218125960061444	4
paccer	mágneš	3.6232444702018736	5
paccer	nonsens	4.598145153500777	6
paccer	notes	3.333439271147836	5
paccer	ofset	4.014629049111808	5
paccer	okker	3.0606896551724136	4
paccer	oklen	3.9034602179429765	5
paccer	omlett	5.223909352142111	6
paccer	paccer	0	0
paccer	pajes	2.5216450216450217	3
paccer	pakett	3.4684848484848483	4
paccer	pamflet	3.5757575757575757	4
paccer	panel	1.8823529411764706	3
paccer	parkett	3.416969696969697	4
paccer	parsek	2.4318181818181817	3
paccer	partner	1.9313725490196076	3
paccer	pastell	1.950980392156863	4
paccer	plakett	4.468484848484849	5
paccer	pollen	3.0319450664278254	4
paccer	poster	1.4540229885057472	3
paccer	prakker	2.44	3
paccer	projekt	4.640029325513196	5
paccer	puffer	2.5317693059628543	3
paccer	pátenš	3.380701754385965	5
paccer	páter	1.75	3
paccer	póker	2.507878787878788	3
paccer	púder	2.4484848484848483	3
paccer	rakett	4.397056277056277	5
paccer	ranett	4.441762159409218	5
paccer	raster	1.7619047619047619	3
paccer	rocker	2.2692610837438423	3
paccer	roller	3.2462307807135393	4
paccer	rubel	3.673353212252643	5
paccer	rulett	5.2997346739282225	6
paccer	skander	2.9529411764705884	4
paccer	slogen	4.3296285194227355	5
paccer	softver	3.541144200626959	5
paccer	solvenš	4.995960217942977	6
paccer	sonett	5.008880386010203	6
paccer	sovjet	4.160462382445141	5
paccer	subrett	5.199104421827382	6
paccer	tandem	3.007941956623498	4
paccer	tangenš	4.06519849319038	5
paccer	taster	1.5919540229885056	3
paccer	tatjen	2.518360949395432	4
paccer	token	3.8135960591133005	5
paccer	tormeṉ	3.9340451933124347	5
paccer	tornes	3.6353582185225184	5
paccer	torpej	3.4364158829676072	5
paccer	totem	3.4305923961096374	5
paccer	transfer	4.189993238674781	5
paccer	traverz	4.6052887711492305	5
paccer	tróger	3.4989634947921933	4
paccer	tábes	3.8377523423162367	5
paccer	tájpej	3.429362591431557	5
paccer	valcer	1.6666666666666665	2
paccer	valdenš	3.980952380952381	5
paccer	vamzer	2.519303613053613	3
paccer	varšekk	4.361111111111111	5
paccer	vátes	3.2110389610389607	5
paccer	začek	3.2976190476190474	4
paccer	ágenš	5.04162129461585	6
paccer	ájer	3.462121212121212	4
paccer	ámen	4.2038690476190474	5
paccer	ómen	4.4084145021645025	5
paccer	šakter	1.7616666666666667	3
paccer	šaller	2.5719696969696972	3
paccer	šames	3.424107142857143	4
paccer	škanzen	3.8620986856280974	5
paccer	šláger	3.6117542883906095	4
paccer	šparherd	3.7284848484848485	4
paccer	šrapnel	3.5159736308316427	5
paccer	štukker	3.972814238042269	5
paccer	šubler	3.3506195733425335	4
paccer	šumer	3.555443548387097	4
paccer	šuster	2.48252688172043	4
paccer	šábes	3.954131652661064	5
paccer	šóder	3.2628787878787877	4
paccer	šólet	4.359848484848484	5
paccer	žakett	4.385151515151515	5
paccer	žoržett	5.087984555394144	6
paccer	žáner	3.264705882352941	4
pajes	azbest	3.75	4
pajes	bagett	3.1104761904761906	4
pajes	bagger	3.086666666666667	4
pajes	bakter	3.0454545454545454	4
pajes	balek	1.830952380952381	3
pajes	balett	2.6404761904761904	4
pajes	bankett	3.983579638752053	5
pajes	barches	2.973809523809524	4
pajes	barrel	2.6166666666666667	4
pajes	barter	2.6166666666666667	4
pajes	bojler	2.7873563218390807	4
pajes	borcet	3.2611658456486046	5
pajes	bovden	3.8354510003685416	5
pajes	brojler	3.7873563218390807	5
pajes	bróker	3.867588932806324	5
pajes	brúder	3.9098883572567784	5
pajes	bukfenc	4.8108235850171335	6
pajes	bunker	3.7339636633296256	5
pajes	burlesk	3.7480030721966204	5
pajes	bóher	2.7192513368983957	4
pajes	charter	3.851477832512315	5
pajes	codec	2.940713853599516	4
pajes	collen	3.694175209692451	5
pajes	docenš	3.789160073642832	5
pajes	dodžem	4.087861372344131	5
pajes	doglen	3.79666563114839	5
pajes	dojen	2.3466656311483898	3
pajes	dolmen	3.79666563114839	5
pajes	doppler	4.059523809523809	5
pajes	drukker	5.19120528061622	6
pajes	dublett	4.751971326164875	6
pajes	duett	4.122939068100359	5
pajes	dupleks	4.085304659498208	5
pajes	dózer	3.041847041847042	4
pajes	džungel	5.071265250631213	6
pajes	džóker	4.204890520107911	5
pajes	facet	2.1645021645021645	3
pajes	faglett	3.7357142857142858	5
pajes	falzett	3.7357142857142858	5
pajes	farmer	2.711904761904762	4
pajes	fater	2.1406926406926408	3
pajes	fačer	2.100614439324117	3
pajes	flanel	3.055008210180624	4
pajes	flaster	3.9860426929392445	5
pajes	flóbert	4.983116883116883	6
pajes	fotel	2.7613822958650545	4
pajes	fráter	3.724025974025974	5
pajes	fušer	2.665727939921488	4
pajes	gaṯes	1.6328725038402458	2
pajes	grotesk	4.2613822958650545	5
pajes	gukker	4.091998931409871	5
pajes	gólem	2.939177489177489	4
pajes	halef	1.9976673427991887	3
pajes	hardver	3.9163865546218486	5
pajes	haver	2.2924735111435877	3
pajes	hostes	3.1683569979716024	4
pajes	hotel	2.9658640885821415	4
pajes	jampec	3.472592592592593	4
pajes	junker	4.136080065446028	5
pajes	kadet	2.149638802889577	3
pajes	kampec	3.1349019607843136	4
pajes	karcer	2.6810924369747897	4
pajes	kartell	3.6810924369747897	5
pajes	karter	2.6810924369747897	4
pajes	klapec	3.1808278867102397	4
pajes	klaster	3.9552303680092726	5
pajes	klozet	3.6255916159567274	5
pajes	koffer	3.69793593830105	5
pajes	koles	1.6589249492900608	3
pajes	kompleks	4.658924949290061	6
pajes	komplett	5.325591615956728	7
pajes	koncert	4.644885540423066	6
pajes	konfekt	4.6686950642325895	6
pajes	konsern	4.575920023181687	6
pajes	konzerv	4.601782092147204	6
pajes	kopek	2.991993732358844	4
pajes	korner	3.301782092147204	5
pajes	kornett	4.325591615956728	6
pajes	korrekt	4.325591615956728	6
pajes	korteš	3.0874963778614894	5
pajes	korvett	4.325591615956728	6
pajes	kotlett	4.325591615956728	6
pajes	krapek	3.3713040771864304	4
pajes	krokett	4.7886350942175975	6
pajes	kráter	3.693213649096002	5
pajes	kukker	3.918329463622756	5
pajes	kupec	2.9550214350973367	4
pajes	kábel	2.7477591036414566	4
pajes	káder	2.7091626124133863	4
pajes	kódeks	3.270850924101698	4
pajes	kókler	3.468971224853578	5
pajes	kóter	2.8977591036414565	4
pajes	lasteks	3.6527093596059115	4
pajes	lateks	2.8073593073593073	3
pajes	latenš	3.235930735930736	4
pajes	lorṉett	4.665927750410509	6
pajes	lues	2.7027649769585254	3
pajes	lumen	3.44762984182339	4
pajes	lumpen	4.447629841823391	5
pajes	láger	3.0747619047619046	4
pajes	lóden	3.4760519234203446	4
pajes	maces	1.593073593073593	2
pajes	macher	3.1218487394957983	4
pajes	maglen	3.029150579150579	4
pajes	majster	3.357142857142857	4
pajes	makett	3.2939958592132506	4
pajes	malter	2.807142857142857	4
pajes	marlen	3.029150579150579	4
pajes	masek	2.2955665024630543	3
pajes	matek	2.45021645021645	3
pajes	mater	2.2359307359307357	3
pajes	modell	3.872569354420534	5
pajes	modem	3.169106150957331	4
pajes	modern	3.872569354420534	5
pajes	moped	3.0657793441645422	4
pajes	motel	2.85662039110315	4
pajes	muteks	3.36726714146069	4
pajes	muter	3.0101242843178326	4
pajes	mutter	4.010124284317833	5
pajes	mágneš	3.5192939244663384	5
pajes	nonsens	4.248053392658509	5
pajes	notes	2.4027033404119056	3
pajes	ofset	3.266995073891626	4
pajes	okker	3.4187577639751554	4
pajes	oklen	3.1777220077220076	4
pajes	omlett	4.02504105090312	5
pajes	paccer	2.5216450216450217	3
pajes	pajes	0	0
pajes	pakett	2.579710144927536	3
pajes	pamflet	3.1166666666666667	4
pajes	panel	1.435960591133005	2
pajes	parkett	3.1166666666666667	4
pajes	parsek	2.3071428571428574	3
pajes	partner	3.092857142857143	4
pajes	pastell	3.3669950738916254	4
pajes	plakett	3.579710144927536	4
pajes	pollen	2.935554520037279	4
pajes	poster	2.987684729064039	4
pajes	prakker	3.5559006211180124	4
pajes	projekt	3.2873563218390807	4
pajes	puffer	3.2632045373980856	4
pajes	pátenš	2.8906926406926408	4
pajes	páter	2.1049783549783547	3
pajes	póker	2.3437794089968005	3
pajes	púder	2.3860788334472547	3
pajes	rakett	3.508281573498965	4
pajes	ranett	3.3883415435139574	4
pajes	raster	3.2955665024630543	4
pajes	rocker	4.070906105388864	5
pajes	roller	3.642118226600985	5
pajes	rubel	3.2789554531490013	4
pajes	rulett	3.819431643625192	5
pajes	skander	4.024195885250652	5
pajes	slogen	4.2805545200372785	5
pajes	softver	4.964633754551295	6
pajes	solvenš	4.374261083743843	6
pajes	sonett	3.9554597701149428	5
pajes	sovjet	3.1623563218390807	4
pajes	subrett	4.765860215053763	6
pajes	tandem	3.491118077324974	4
pajes	tangenš	3.980295566502463	5
pajes	taster	3.125615763546798	4
pajes	tatjen	2.6234855545200375	3
pajes	token	3.157218687953321	4
pajes	tormeṉ	3.7240471869328493	5
pajes	tornes	2.829310344827586	4
pajes	torpej	3.553448275862069	5
pajes	totem	3.1974921630094046	4
pajes	transfer	5.125615763546798	6
pajes	traverz	4.068578613918847	5
pajes	tróger	4.109356620391103	5
pajes	tábes	2.2752873563218388	3
pajes	tájpej	3.0660919540229883	4
pajes	valcer	2.911038961038961	4
pajes	valdenš	3.696753246753247	5
pajes	vamzer	3.2110389610389607	4
pajes	varšekk	4.125324675324675	5
pajes	vátes	2.2803030303030303	3
pajes	začek	2.6125192012288787	3
pajes	ágenš	3.931904761904762	5
pajes	ájer	2.2261904761904763	3
pajes	ámen	3.3281981981981983	4
pajes	ómen	3.532743652743653	4
pajes	šakter	3.3966450216450217	4
pajes	šaller	2.967857142857143	4
pajes	šames	1.755	2
pajes	škanzen	4.203100158982512	5
pajes	šláger	4.021190476190476	5
pajes	šparherd	4.0928571428571425	5
pajes	šrapnel	4.310960591133005	5
pajes	štukker	5.088714859160282	6
pajes	šubler	3.7420506912442395	5
pajes	šumer	3.1720506912442397	4
pajes	šuster	4.016188622278722	5
pajes	šábes	2.3916666666666666	3
pajes	šóder	3.2004727728411937	4
pajes	šólet	2.7795454545454548	4
pajes	žakett	3.496376811594203	4
pajes	žoržett	4.654022988505747	6
pajes	žáner	2.935960591133005	4
pakett	azbest	3.3560606060606064	4
pakett	bagett	1.0571428571428572	2
